id,province,carrier,devtype,nnt,advert_id,f_channel,creative_tp_dnf_mean,creative_tp_dnf_count,creative_tp_dnf_sum,app_cate_id_mean,app_cate_id_count,app_cate_id_sum,f_channel_mean,app_id_mean,inner_slot_id_mean,click
6277080601252990160,137101103100100,0,2,1,230001710,iqy_2,0.04042784626540972,0.10578601154517384,0.015211459754433831,0.16975227101835105,1.0,0.7073418579049877,0.03213868328788469,0.0411895086811969,0.04957187922487607,0.0
6836494998033514954,137102101100100,1,2,4,230000065,-1,0.04819616685456595,0.03402182459774083,0.005832196452933152,0.20797879760078114,0.5827626150750911,0.5050385299347955,0.20759861325664009,0.0670465973851827,0.04578226387887527,0.0
1017367835977206617,137101103100100,1,2,1,230000063,-1,0.30296549302518594,0.3003950674107742,0.3237039563437926,0.2539862751034413,0.80549515312862,0.8524853924972479,0.20888591920968946,0.30156486291011897,0.3016045242322615,0.0
4031828760166717613,137103102100100,1,2,3,230001025,-1,0.30296549302518594,0.3003950674107742,0.3237039563437926,0.2539862751034413,0.80549515312862,0.8524853924972479,0.20888591920968946,0.30156486291011897,0.3016045242322615,1.0
236973102645091369,137101104100100,1,2,1,230000065,-1,0.2738806242473635,0.7883224977465815,0.7679399727148704,0.16975227101835105,1.0,0.7073418579049877,0.20759861325664009,0.2411991964147736,0.2411991964147736,0.0
8672711997478503545,137106101100100,3,2,1,230000065,-1,0.268157166154663,0.5056671077613486,0.4822987721691678,0.16386882917011958,0.8583128416688682,0.586078414768397,0.20888591920968946,0.2630017308167807,0.2630017308167807,0.0
4621789676318967339,137106105100100,1,2,1,230001025,-1,0.3059714795008913,0.3227662389966055,0.3512619372442019,0.25365820303596665,0.8916211108175666,0.9424168007451944,0.2090683479777316,0.3001493744943051,0.3001680567658409,0.0
3286271339475456208,137103107100100,2,2,1,230000065,-1,0.2650636183831431,0.6157202309034769,0.5804911323328786,0.16365826897011682,0.9446013778527446,0.6441697010754509,0.20682863298710485,0.2529736002320859,0.2529736002320859,1.0
8532445575936605822,137105102100100,1,2,1,230000063,-1,0.3059714795008913,0.3227662389966055,0.3512619372442019,0.25365820303596665,0.8916211108175666,0.9424168007451944,0.2090683479777316,0.3001493744943051,0.3001680567658409,0.0
5206236959632710962,137103103100100,1,2,3,230000063,-1,0.2985454685751765,0.2485376752392459,0.26391541609822644,0.24843552686965065,0.7241855833519621,0.7496824455923449,0.20682863298710485,0.2898592476747057,0.28996665157066986,0.0
2631327403178479207,137103102100100,3,2,1,230001547,-1,0.07772511848341232,0.0202328212799417,0.005593451568894952,0.17184715037169065,0.9349482797163006,0.6694893725124905,0.2090683479777316,0.07407407407407407,0.0,0.0
5431872846443835765,137101101100100,1,2,1,230000191,-1,0.019917582417582416,0.027923211169284468,0.0019781718963165075,0.12550200803212852,0.22265124880606416,0.11643661614023205,0.2090683479777316,0.07052393014264764,0.012724879333040808,0.0
8187808314184709422,137103102100100,1,2,1,230000063,-1,0.29901960784313725,0.005868477072665554,0.006241473396998635,0.14967259120673526,0.10862275692482776,0.06774494029977136,0.21633470740070115,0.0639269406392694,0.2452830188679245,1.0
6319302224929298056,137103103100100,1,2,4,230000063,-1,0.2427252134518209,0.6603762729417181,0.5701227830832196,0.17184715037169065,0.9349482797163006,0.6694893725124905,0.2090683479777316,0.24907413877436935,0.24907413877436935,0.0
7063370047550655047,137102103100100,1,2,1,230000065,-1,0.2433975027481045,0.6804173139251674,0.5890518417462483,0.16923609908193313,0.9385656512284838,0.6618680667287662,0.20939408885685015,0.24717538675473666,0.24717538675473666,0.0
6542983746270353745,137104105100100,1,2,4,230000063,-1,0.27594517958412096,0.608710661066682,0.5974420190995907,0.022944550669216062,0.010628569106021502,0.0010161741044965704,0.21633470740070115,0.2692307692307692,0.6,0.0
2065399599459116669,137104104100100,1,2,1,230000063,-1,0.2738806242473635,0.7883224977465815,0.7679399727148704,0.16975227101835105,1.0,0.7073418579049877,0.20759861325664009,0.2411991964147736,0.2411991964147736,0.0
7508035414095472346,137103103100100,3,2,0,230000063,-1,0.2433975027481045,0.6804173139251674,0.5890518417462483,0.20990329441033667,0.5064523340175179,0.44296722838513003,0.20939408885685015,0.17988668555240794,0.17988668555240794,0.0
3351186173892101452,137101103100100,1,2,1,230000063,-1,0.2427252134518209,0.6603762729417181,0.5701227830832196,0.20639658848614076,0.1906232853049363,0.16394275552544668,0.2090683479777316,0.21498678746696867,0.2459409103007719,0.0
1434040389174808072,137104101100100,1,2,1,230000063,-1,0.3006431382587272,0.2996854803137526,0.3204638472032742,0.2608861817747522,0.850793586278375,0.9248877974426284,0.20939408885685015,0.297915507706404,0.2979545082637866,0.0
4123151859276967470,137102103100100,1,2,1,230000063,-1,0.2985454685751765,0.2485376752392459,0.26391541609822644,0.24843552686965065,0.7241855833519621,0.7496824455923449,0.20682863298710485,0.2898592476747057,0.28996665157066986,0.0
4302482926997102030,137104104100100,0,2,1,230000833,-1,0.03225806451612903,0.0002972594595631245,3.410641200545703e-05,0.02259887005649717,0.007194098400634057,0.0006774494029977136,0.20888591920968946,0.02259887005649717,0.0,0.0
3761932733426291928,137103106100100,0,2,1,230001710,iqy_22,0.04680073126142596,0.10490382218130907,0.017462482946794,0.1694250202766391,0.9270835450240821,0.6545008044711661,0.045977011494252866,0.04696385984223078,0.08471760797342193,0.0
2730819089983428772,137103103100100,1,2,4,230000063,-1,0.2650636183831431,0.6157202309034769,0.5804911323328786,0.2191128800623692,0.495275062491109,0.4521974765009738,0.20682863298710485,0.4356694560669456,0.4356694560669456,1.0
1201016977270263172,137103107100100,1,2,1,230000063,-1,0.026788258763180396,0.033647853019580766,0.0032060027285129604,0.2102838778789502,0.1897087812709574,0.16622914726056398,0.21633470740070115,0.21658906708053116,0.0,0.0
633100479766204935,137102101100100,1,2,1,230000065,-1,0.2650636183831431,0.6157202309034769,0.5804911323328786,0.16365826897011682,0.9446013778527446,0.6441697010754509,0.20682863298710485,0.2529736002320859,0.2529736002320859,0.0
3072929473646995048,137104103100100,3,2,1,230000065,-1,0.3061446438281675,0.2997813704619987,0.3264324693042292,0.20856378233719894,0.4556262320401569,0.3959691760521636,0.21633470740070115,0.4648798521256932,0.4648798521256932,0.0
2221543058448707809,137104103100100,1,2,1,230000063,-1,0.2650636183831431,0.6157202309034769,0.5804911323328786,0.14843121480289626,0.2020850691974719,0.12498941485307816,0.20682863298710485,0.07748917748917747,0.09402283411685697,0.0
257947349448367672,137104103100100,2,2,1,230000063,-1,0.01788218793828892,0.02734787027980745,0.0017394270122783086,0.18849745540787588,0.4113032698599793,0.3230586840545347,0.20888591920968946,0.010081915563957152,0.00782122905027933,0.0
1126185009144086023,137101104100100,2,2,3,230000065,-1,0.09702970297029703,0.004842452486431544,0.0016712141882673946,0.2139161070131014,0.1845875586806755,0.16453552375306968,0.20888591920968946,0.3582474226804124,0.2937062937062937,1.0
2278040591723616499,137103104100100,3,2,1,230000063,-1,0.2738806242473635,0.7883224977465815,0.7679399727148704,0.16975227101835105,1.0,0.7073418579049877,0.20759861325664009,0.2411991964147736,0.2411991964147736,0.0
565737405000270067,137104103100100,1,2,1,230001696,-1,0.008659752290806566,0.0952285062232706,0.002933151432469304,0.16975227101835105,1.0,0.7073418579049877,0.20759861325664009,0.003966155473294554,0.00463821892393321,0.0
90828822932032120,137104104100100,1,2,1,230000063,-1,0.2433975027481045,0.6804173139251674,0.5890518417462483,0.16923609908193313,0.9385656512284838,0.6618680667287662,0.20939408885685015,0.24717538675473666,0.24717538675473666,1.0
5670914275190520225,137102101100100,1,2,4,230000063,-1,0.2738806242473635,0.7883224977465815,0.7679399727148704,0.1739240506329114,0.1605462637429634,0.11635193496485732,0.20759861325664009,0.14422851791149613,0.26107226107226106,0.0
2640338081409371424,137103101100100,1,2,1,230001025,-1,0.2738806242473635,0.7883224977465815,0.7679399727148704,0.20797879760078114,0.5827626150750911,0.5050385299347955,0.20759861325664009,0.30347890451517395,0.30347890451517395,1.0
6498574683619583384,137104101100100,1,2,1,230000063,-1,0.3059714795008913,0.3227662389966055,0.3512619372442019,0.25365820303596665,0.8916211108175666,0.9424168007451944,0.2090683479777316,0.3001493744943051,0.3001680567658409,0.0
2705213234465993593,137102101100100,1,2,1,230000063,-1,0.2738806242473635,0.7883224977465815,0.7679399727148704,0.2069182237907612,0.8407137195927409,0.7248708612075535,0.20759861325664009,0.2805387830933581,0.28055062916983364,0.0
2138355346499393442,137104103100100,1,2,1,230000063,-1,0.3006431382587272,0.2996854803137526,0.3204638472032742,0.2608861817747522,0.850793586278375,0.9248877974426284,0.20939408885685015,0.297915507706404,0.2979545082637866,0.0
6309617824519599941,137103107100100,1,2,1,230000063,-1,0.27594517958412096,0.608710661066682,0.5974420190995907,0.1694250202766391,0.9270835450240821,0.6545008044711661,0.21633470740070115,0.2532551151809987,0.2532551151809987,1.0
2628766553499893985,137104104100100,1,2,1,230000063,-1,0.2427252134518209,0.6603762729417181,0.5701227830832196,0.17184715037169065,0.9349482797163006,0.6694893725124905,0.2090683479777316,0.24907413877436935,0.24907413877436935,0.0
7264336092738728796,137105103100100,1,2,1,230000063,-1,0.27594517958412096,0.608710661066682,0.5974420190995907,0.1694250202766391,0.9270835450240821,0.6545008044711661,0.21633470740070115,0.2532551151809987,0.2532551151809987,1.0
4319328483567038488,137106101100100,1,2,1,230001696,-1,0.024096385542168683,0.018305429300193698,0.0015688949522510232,0.008281573498964804,0.009815676631373584,0.0003387247014988568,0.2090683479777316,0.0,0.0,0.0
305798010927872835,137104106100100,2,2,1,230000063,-1,0.2433975027481045,0.6804173139251674,0.5890518417462483,0.2017600343421335,0.189363301969232,0.1592006097044627,0.20939408885685015,0.21412964311726146,0.2437147255002565,0.0
2670036853341777960,137101104100100,2,2,4,230000063,-1,0.268157166154663,0.5056671077613486,0.4822987721691678,0.16386882917011958,0.8583128416688682,0.586078414768397,0.20888591920968946,0.2630017308167807,0.2630017308167807,0.0
6142562086012305802,137104104100100,1,2,1,230000971,-1,0.268157166154663,0.5056671077613486,0.4822987721691678,0.16386882917011958,0.8583128416688682,0.586078414768397,0.20888591920968946,0.2630017308167807,0.2630017308167807,0.0
5616813822681099091,137101103100100,1,2,1,230001696,-1,0.010003885003885004,0.0987284966342558,0.0035129604365620733,0.16386882917011958,0.8583128416688682,0.586078414768397,0.20888591920968946,0.0024509803921568627,0.003865979381443299,0.0
2315226038464306268,137102102100100,1,2,1,230000065,-1,0.04819616685456595,0.03402182459774083,0.005832196452933152,0.20797879760078114,0.5827626150750911,0.5050385299347955,0.20759861325664009,0.0670465973851827,0.04578226387887527,0.0
6426301929135485741,137103102100100,1,2,1,230000063,-1,0.27594517958412096,0.608710661066682,0.5974420190995907,0.20856378233719894,0.4556262320401569,0.3959691760521636,0.21633470740070115,0.28199737187910645,0.28199737187910645,0.0
4829191829399723299,0,0,2,1,230001710,iqy_2,0.04195304829063644,0.10742573308018334,0.016030013642564803,0.16365826897011682,0.9446013778527446,0.6441697010754509,0.032481679540503065,0.042330901558137436,0.027800829875518667,0.0
9206836965331004582,137104106100100,1,2,1,230001449,-1,0.1297709923664122,0.008793126594173714,0.004058663028649386,0.14967259120673526,0.10862275692482776,0.06774494029977136,0.21633470740070115,0.0639269406392694,0.696969696969697,0.0
1922655130156897390,137105101100100,1,2,4,230000063,-1,0.04724535554131967,0.05987380856490805,0.010061391541609822,0.1739240506329114,0.1605462637429634,0.11635193496485732,0.20759861325664009,0.14422851791149613,0.05133928571428571,0.0
6250495157399788585,137106102100100,1,2,1,230000063,-1,0.268157166154663,0.5056671077613486,0.4822987721691678,0.16386882917011958,0.8583128416688682,0.586078414768397,0.20888591920968946,0.2630017308167807,0.2630017308167807,0.0
8610607340060475885,137103107100100,1,2,1,230001696,-1,0.010855990008646364,0.09981205530943753,0.0038540245566166436,0.1694250202766391,0.9270835450240821,0.6545008044711661,0.21633470740070115,0.003783783783783784,0.005002273760800364,0.0
4763304993739533256,137103106100100,3,2,4,230000063,-1,0.2433975027481045,0.6804173139251674,0.5890518417462483,0.2017600343421335,0.189363301969232,0.1592006097044627,0.20939408885685015,0.21412964311726146,0.2437147255002565,0.0
3449682234955421868,137103107100100,2,2,4,230000063,-1,0.27594517958412096,0.608710661066682,0.5974420190995907,0.1694250202766391,0.9270835450240821,0.6545008044711661,0.21633470740070115,0.2532551151809987,0.2532551151809987,1.0
3342957319630323225,137105103100100,1,2,3,230000971,-1,0.3006431382587272,0.2996854803137526,0.3204638472032742,0.2608861817747522,0.850793586278375,0.9248877974426284,0.20939408885685015,0.297915507706404,0.2979545082637866,0.0
7245953244013491991,137103106100100,1,2,4,230000191,-1,0.0117096018735363,0.08189018660222849,0.003410641200545703,0.2608861817747522,0.850793586278375,0.9248877974426284,0.20939408885685015,0.014561570117125671,0.005893909626719057,0.0
4528764286461566141,137104101100100,1,2,1,230000971,-1,0.2427252134518209,0.6603762729417181,0.5701227830832196,0.17184715037169065,0.9349482797163006,0.6694893725124905,0.2090683479777316,0.24907413877436935,0.24907413877436935,0.0
2327942048887744347,137102101100100,1,2,1,230000063,-1,0.30296549302518594,0.3003950674107742,0.3237039563437926,0.2539862751034413,0.80549515312862,0.8524853924972479,0.20888591920968946,0.30156486291011897,0.3016045242322615,1.0
6160059869813889485,137104104100100,1,2,4,230000063,-1,0.2738806242473635,0.7883224977465815,0.7679399727148704,0.1739240506329114,0.1605462637429634,0.11635193496485732,0.20759861325664009,0.3655172413793104,0.3655172413793104,1.0
7192115820877300202,137104104100100,1,2,3,230001025,-1,0.2738806242473635,0.7883224977465815,0.7679399727148704,0.2069182237907612,0.8407137195927409,0.7248708612075535,0.20759861325664009,0.2805387830933581,0.28055062916983364,0.0
540853569684290321,137103107100100,1,2,1,230000063,-1,0.268157166154663,0.5056671077613486,0.4822987721691678,0.16386882917011958,0.8583128416688682,0.586078414768397,0.20888591920968946,0.2630017308167807,0.2630017308167807,0.0
378504951776044034,137103107100100,1,2,1,230000063,-1,0.2433975027481045,0.6804173139251674,0.5890518417462483,0.20990329441033667,0.5064523340175179,0.44296722838513003,0.20939408885685015,0.3054379680885705,0.3054379680885705,0.0
8649510975434045024,137103107100100,1,2,4,230000063,-1,0.27594517958412096,0.608710661066682,0.5974420190995907,0.1694250202766391,0.9270835450240821,0.6545008044711661,0.21633470740070115,0.2532551151809987,0.2532551151809987,1.0
802390171225808967,137104101100100,1,2,1,230000065,-1,0.2433975027481045,0.6804173139251674,0.5890518417462483,0.16923609908193313,0.9385656512284838,0.6618680667287662,0.20939408885685015,0.24717538675473666,0.24717538675473666,1.0
5812622949442877268,137103102100100,1,2,1,230000063,-1,0.2738806242473635,0.7883224977465815,0.7679399727148704,0.2069182237907612,0.8407137195927409,0.7248708612075535,0.20759861325664009,0.2805387830933581,0.28055062916983364,0.0
7537728385648830934,137103102100100,1,2,1,230000065,-1,0.2650636183831431,0.6157202309034769,0.5804911323328786,0.16365826897011682,0.9446013778527446,0.6441697010754509,0.20682863298710485,0.2529736002320859,0.2529736002320859,0.0
3955704307428668653,137101103100100,1,2,3,230000063,-1,0.27594517958412096,0.608710661066682,0.5974420190995907,0.14967259120673526,0.10862275692482776,0.06774494029977136,0.21633470740070115,0.0639269406392694,0.2452830188679245,0.0
1295866097416627837,137102103100100,1,2,1,230001025,-1,0.27594517958412096,0.608710661066682,0.5974420190995907,0.24803091722501105,0.9675655902615482,1.0,0.21633470740070115,0.3776365603028664,0.3777387070597782,1.0
2980178848580306418,137103103100100,0,2,1,230001710,iqy_15,0.05272232304900182,0.10567094336727843,0.01981582537517053,0.17184715037169065,0.9349482797163006,0.6694893725124905,0.10454323400097704,0.05317792751775633,0.05700397702165268,0.0
4977853726183803412,137101104100100,0,2,1,230001710,iqy_2,0.04195304829063644,0.10742573308018334,0.016030013642564803,0.16365826897011682,0.9446013778527446,0.6441697010754509,0.032481679540503065,0.042330901558137436,0.0516641828117238,0.0
